Date,District,Vegetable,Sales (kg)
11/1/24,Jaffna,Carrots,89000
11/1/24,Jaffna,Beans,88250
11/1/24,Jaffna,Cabbage,73750
11/1/24,Jaffna,Tomatoes,65250
11/1/24,Jaffna,Potatoes,89000
11/1/24,Jaffna,Brinjals,74000
11/1/24,Jaffna,Pumpkins,98000
11/1/24,Jaffna,Spinach,23000
11/2/24,Colombo,Carrots,296100
11/2/24,Colombo,Beans,391500
11/2/24,Colombo,Cabbage,149400
11/2/24,Colombo,Tomatoes,207000
11/2/24,Colombo,Potatoes,288000
11/2/24,Colombo,Brinjals,245700
11/2/24,Colombo,Pumpkins,164700
11/2/24,Colombo,Spinach,421200
11/2/24,Kandy,Carrots,153600
11/2/24,Kandy,Beans,273600
11/2/24,Kandy,Cabbage,192000
11/2/24,Kandy,Tomatoes,205200
11/2/24,Kandy,Potatoes,73200
11/2/24,Kandy,Brinjals,81600
11/2/24,Kandy,Pumpkins,70800
11/2/24,Kandy,Spinach,140400
11/2/24,Batticaloa,Carrots,23750
11/2/24,Batticaloa,Beans,117000
11/2/24,Batticaloa,Cabbage,41500
11/2/24,Batticaloa,Tomatoes,58500
11/2/24,Batticaloa,Potatoes,115750
11/2/24,Batticaloa,Brinjals,106750
11/2/24,Batticaloa,Pumpkins,16500
11/2/24,Batticaloa,Spinach,72250
11/2/24,Jaffna,Carrots,73000
11/2/24,Jaffna,Beans,73750
11/2/24,Jaffna,Cabbage,22000
11/2/24,Jaffna,Tomatoes,105500
11/2/24,Jaffna,Potatoes,22500
11/2/24,Jaffna,Brinjals,28000
11/2/24,Jaffna,Pumpkins,46750
11/2/24,Jaffna,Spinach,108250
11/3/24,Colombo,Carrots,424800
11/3/24,Colombo,Beans,438300
11/3/24,Colombo,Cabbage,351000
11/3/24,Colombo,Tomatoes,338400
11/3/24,Colombo,Potatoes,300600
11/3/24,Colombo,Brinjals,234000
11/3/24,Colombo,Pumpkins,343800
11/3/24,Colombo,Spinach,251100
11/3/24,Kandy,Carrots,158400
11/3/24,Kandy,Beans,57000
11/3/24,Kandy,Cabbage,56400
11/3/24,Kandy,Tomatoes,119400
11/3/24,Kandy,Potatoes,244200
11/3/24,Kandy,Brinjals,123000
11/3/24,Kandy,Pumpkins,34800
11/3/24,Kandy,Spinach,37200
11/3/24,Batticaloa,Carrots,69250
11/3/24,Batticaloa,Beans,113000
11/3/24,Batticaloa,Cabbage,32250
11/3/24,Batticaloa,Tomatoes,68000
11/3/24,Batticaloa,Potatoes,40000
11/3/24,Batticaloa,Brinjals,89500
11/3/24,Batticaloa,Pumpkins,108500
11/3/24,Batticaloa,Spinach,119000
11/3/24,Jaffna,Carrots,59250
11/3/24,Jaffna,Beans,20500
11/3/24,Jaffna,Cabbage,64000
11/3/24,Jaffna,Tomatoes,73250
11/3/24,Jaffna,Potatoes,27500
11/3/24,Jaffna,Brinjals,94750
11/3/24,Jaffna,Pumpkins,18500
11/3/24,Jaffna,Spinach,83250
11/4/24,Colombo,Carrots,373500
11/4/24,Colombo,Beans,350100
11/4/24,Colombo,Cabbage,234000
11/4/24,Colombo,Tomatoes,342000
11/4/24,Colombo,Potatoes,326700
11/4/24,Colombo,Brinjals,189900
11/4/24,Colombo,Pumpkins,57600
11/4/24,Colombo,Spinach,222300
11/4/24,Kandy,Carrots,61200
11/4/24,Kandy,Beans,234000
11/4/24,Kandy,Cabbage,36000
11/4/24,Kandy,Tomatoes,231600
11/4/24,Kandy,Potatoes,288000
11/4/24,Kandy,Brinjals,138600
11/4/24,Kandy,Pumpkins,238800
11/4/24,Kandy,Spinach,147000
11/4/24,Batticaloa,Carrots,64500
11/4/24,Batticaloa,Beans,86000
11/4/24,Batticaloa,Cabbage,121000
11/4/24,Batticaloa,Tomatoes,13250
11/4/24,Batticaloa,Potatoes,109000
11/4/24,Batticaloa,Brinjals,71000
11/4/24,Batticaloa,Pumpkins,23500
11/4/24,Batticaloa,Spinach,70250
11/4/24,Jaffna,Carrots,89250
11/4/24,Jaffna,Beans,122500
11/4/24,Jaffna,Cabbage,37250
11/4/24,Jaffna,Tomatoes,100250
11/4/24,Jaffna,Potatoes,112000
11/4/24,Jaffna,Brinjals,29750
11/4/24,Jaffna,Pumpkins,48000
11/4/24,Jaffna,Spinach,102000
11/5/24,Colombo,Carrots,437400
11/5/24,Colombo,Beans,252900
11/5/24,Colombo,Cabbage,99000
11/5/24,Colombo,Tomatoes,261900
11/5/24,Colombo,Potatoes,177300
11/5/24,Colombo,Brinjals,230400
11/5/24,Colombo,Pumpkins,163800
11/5/24,Colombo,Spinach,366300
11/5/24,Kandy,Carrots,228600
11/5/24,Kandy,Beans,158400
11/5/24,Kandy,Cabbage,283200
11/5/24,Kandy,Tomatoes,259200
11/5/24,Kandy,Potatoes,181200
11/5/24,Kandy,Brinjals,114600
11/5/24,Kandy,Pumpkins,193800
11/5/24,Kandy,Spinach,192600
11/5/24,Batticaloa,Carrots,30500
11/5/24,Batticaloa,Beans,66000
11/5/24,Batticaloa,Cabbage,77500
11/5/24,Batticaloa,Tomatoes,68250
11/5/24,Batticaloa,Potatoes,100000
11/5/24,Batticaloa,Brinjals,41000
11/5/24,Batticaloa,Pumpkins,42000
11/5/24,Batticaloa,Spinach,107000
11/5/24,Jaffna,Carrots,38750
11/5/24,Jaffna,Beans,35250
11/5/24,Jaffna,Cabbage,44500
11/5/24,Jaffna,Tomatoes,70250
11/5/24,Jaffna,Potatoes,65000
11/5/24,Jaffna,Brinjals,97250
11/5/24,Jaffna,Pumpkins,119000
11/5/24,Jaffna,Spinach,60000
11/6/24,Colombo,Carrots,154800
11/6/24,Colombo,Beans,440100
11/6/24,Colombo,Cabbage,421200
11/6/24,Colombo,Tomatoes,393300
11/6/24,Colombo,Potatoes,247500
11/6/24,Colombo,Brinjals,126900
11/6/24,Colombo,Pumpkins,320400
11/6/24,Colombo,Spinach,72900
11/6/24,Kandy,Carrots,271800
11/6/24,Kandy,Beans,148800
11/6/24,Kandy,Cabbage,219600
11/6/24,Kandy,Tomatoes,148800
11/6/24,Kandy,Potatoes,97200
11/6/24,Kandy,Brinjals,158400
11/6/24,Kandy,Pumpkins,297000
11/6/24,Kandy,Spinach,30000
11/6/24,Batticaloa,Carrots,96000
11/6/24,Batticaloa,Beans,49250
11/6/24,Batticaloa,Cabbage,71500
11/6/24,Batticaloa,Tomatoes,71750
11/6/24,Batticaloa,Potatoes,64250
11/6/24,Batticaloa,Brinjals,47250
11/6/24,Batticaloa,Pumpkins,92500
11/6/24,Batticaloa,Spinach,121250
11/6/24,Jaffna,Carrots,87500
11/6/24,Jaffna,Beans,25000
11/6/24,Jaffna,Cabbage,115500
11/6/24,Jaffna,Tomatoes,60250
11/6/24,Jaffna,Potatoes,91000
11/6/24,Jaffna,Brinjals,66500
11/6/24,Jaffna,Pumpkins,108500
11/6/24,Jaffna,Spinach,45750
11/7/24,Colombo,Carrots,345600
11/7/24,Colombo,Beans,368100
11/7/24,Colombo,Cabbage,144000
11/7/24,Colombo,Tomatoes,105300
11/7/24,Colombo,Potatoes,441000
11/7/24,Colombo,Brinjals,443700
11/7/24,Colombo,Pumpkins,358200
11/7/24,Colombo,Spinach,384300
11/7/24,Kandy,Carrots,132000
11/7/24,Kandy,Beans,108000
11/7/24,Kandy,Cabbage,49200
11/7/24,Kandy,Tomatoes,154200
11/7/24,Kandy,Potatoes,117000
11/7/24,Kandy,Brinjals,186000
11/7/24,Kandy,Pumpkins,87600
11/7/24,Kandy,Spinach,242400
11/7/24,Batticaloa,Carrots,80000
11/7/24,Batticaloa,Beans,40250
11/7/24,Batticaloa,Cabbage,40500
11/7/24,Batticaloa,Tomatoes,62000
11/7/24,Batticaloa,Potatoes,42500
11/7/24,Batticaloa,Brinjals,65250
11/7/24,Batticaloa,Pumpkins,21000
11/7/24,Batticaloa,Spinach,70500
11/7/24,Jaffna,Carrots,23000
11/7/24,Jaffna,Beans,28000
11/7/24,Jaffna,Cabbage,40250
11/7/24,Jaffna,Tomatoes,82000
11/7/24,Jaffna,Potatoes,102750
11/7/24,Jaffna,Brinjals,65000
11/7/24,Jaffna,Pumpkins,104250
11/7/24,Jaffna,Spinach,38250
11/8/24,Colombo,Carrots,383400
11/8/24,Colombo,Beans,181800
11/8/24,Colombo,Cabbage,58500
11/8/24,Colombo,Tomatoes,422100
11/8/24,Colombo,Potatoes,420300
11/8/24,Colombo,Brinjals,207000
11/8/24,Colombo,Pumpkins,128700
11/8/24,Colombo,Spinach,439200
11/8/24,Kandy,Carrots,72000
11/8/24,Kandy,Beans,99600
11/8/24,Kandy,Cabbage,175800
11/8/24,Kandy,Tomatoes,118200
11/8/24,Kandy,Potatoes,274800
11/8/24,Kandy,Brinjals,172200
11/8/24,Kandy,Pumpkins,265200
11/8/24,Kandy,Spinach,151200
11/8/24,Batticaloa,Carrots,76250
11/8/24,Batticaloa,Beans,93250
11/8/24,Batticaloa,Cabbage,60750
11/8/24,Batticaloa,Tomatoes,43500
11/8/24,Batticaloa,Potatoes,99000
11/8/24,Batticaloa,Brinjals,121250
11/8/24,Batticaloa,Pumpkins,45250
11/8/24,Batticaloa,Spinach,99500
11/8/24,Jaffna,Carrots,100000
11/8/24,Jaffna,Beans,101500
11/8/24,Jaffna,Cabbage,42250
11/8/24,Jaffna,Tomatoes,92500
11/8/24,Jaffna,Potatoes,16250
11/8/24,Jaffna,Brinjals,81500
11/8/24,Jaffna,Pumpkins,96250
11/8/24,Jaffna,Spinach,57000
11/9/24,Colombo,Carrots,77400
11/9/24,Colombo,Beans,46800
11/9/24,Colombo,Cabbage,410400
11/9/24,Colombo,Tomatoes,179100
11/9/24,Colombo,Potatoes,356400
11/9/24,Colombo,Brinjals,111600
11/9/24,Colombo,Pumpkins,58500
11/9/24,Colombo,Spinach,126900
11/9/24,Kandy,Carrots,271800
11/9/24,Kandy,Beans,50400
11/9/24,Kandy,Cabbage,87000
11/9/24,Kandy,Tomatoes,205800
11/9/24,Kandy,Potatoes,165600
11/9/24,Kandy,Brinjals,226800
11/9/24,Kandy,Pumpkins,224400
11/9/24,Kandy,Spinach,231600
11/9/24,Batticaloa,Carrots,56000
11/9/24,Batticaloa,Beans,55500
11/9/24,Batticaloa,Cabbage,86000
11/9/24,Batticaloa,Tomatoes,77000
11/9/24,Batticaloa,Potatoes,83750
11/9/24,Batticaloa,Brinjals,64750
11/9/24,Batticaloa,Pumpkins,28250
11/9/24,Batticaloa,Spinach,70500
11/9/24,Jaffna,Carrots,51750
11/9/24,Jaffna,Beans,72750
11/9/24,Jaffna,Cabbage,108500
11/9/24,Jaffna,Tomatoes,65750
11/9/24,Jaffna,Potatoes,113500
11/9/24,Jaffna,Brinjals,94500
11/9/24,Jaffna,Pumpkins,43250
11/9/24,Jaffna,Spinach,37250
11/10/24,Colombo,Carrots,65700
11/10/24,Colombo,Beans,390600
11/10/24,Colombo,Cabbage,354600
11/10/24,Colombo,Tomatoes,406800
11/10/24,Colombo,Potatoes,115200
11/10/24,Colombo,Brinjals,318600
11/10/24,Colombo,Pumpkins,360000
11/10/24,Colombo,Spinach,265500
11/10/24,Kandy,Carrots,244800
11/10/24,Kandy,Beans,240000
11/10/24,Kandy,Cabbage,127200
11/10/24,Kandy,Tomatoes,90000
11/10/24,Kandy,Potatoes,67800
11/10/24,Kandy,Brinjals,57600
11/10/24,Kandy,Pumpkins,178800
11/10/24,Kandy,Spinach,105600
11/10/24,Batticaloa,Carrots,115250
11/10/24,Batticaloa,Beans,113000
11/10/24,Batticaloa,Cabbage,108000
11/10/24,Batticaloa,Tomatoes,95500
11/10/24,Batticaloa,Potatoes,45500
11/10/24,Batticaloa,Brinjals,112000
11/10/24,Batticaloa,Pumpkins,26000
11/10/24,Batticaloa,Spinach,37250
11/10/24,Jaffna,Carrots,116750
11/10/24,Jaffna,Beans,57750
11/10/24,Jaffna,Cabbage,84000
11/10/24,Jaffna,Tomatoes,38000
11/10/24,Jaffna,Potatoes,69750
11/10/24,Jaffna,Brinjals,50250
11/10/24,Jaffna,Pumpkins,39250
11/10/24,Jaffna,Spinach,124250
11/11/24,Colombo,Carrots,182700
11/11/24,Colombo,Beans,288000
11/11/24,Colombo,Cabbage,363600
11/11/24,Colombo,Tomatoes,96300
11/11/24,Colombo,Potatoes,409500
11/11/24,Colombo,Brinjals,225000
11/11/24,Colombo,Pumpkins,394200
11/11/24,Colombo,Spinach,400500
11/11/24,Kandy,Carrots,190800
11/11/24,Kandy,Beans,50400
11/11/24,Kandy,Cabbage,271200
11/11/24,Kandy,Tomatoes,292800
11/11/24,Kandy,Potatoes,70200
11/11/24,Kandy,Brinjals,217200
11/11/24,Kandy,Pumpkins,176400
11/11/24,Kandy,Spinach,63000
11/11/24,Batticaloa,Carrots,114500
11/11/24,Batticaloa,Beans,123000
11/11/24,Batticaloa,Cabbage,102750
11/11/24,Batticaloa,Tomatoes,114250
11/11/24,Batticaloa,Potatoes,25000
11/11/24,Batticaloa,Brinjals,23750
11/11/24,Batticaloa,Pumpkins,58500
11/11/24,Batticaloa,Spinach,105750
11/11/24,Jaffna,Carrots,120750
11/11/24,Jaffna,Beans,15250
11/11/24,Jaffna,Cabbage,36750
11/11/24,Jaffna,Tomatoes,104250
11/11/24,Jaffna,Potatoes,99250
11/11/24,Jaffna,Brinjals,111000
11/11/24,Jaffna,Pumpkins,97250
11/11/24,Jaffna,Spinach,124750
11/12/24,Colombo,Carrots,227700
11/12/24,Colombo,Beans,126900
11/12/24,Colombo,Cabbage,225900
11/12/24,Colombo,Tomatoes,324000
11/12/24,Colombo,Potatoes,240300
11/12/24,Colombo,Brinjals,193500
11/12/24,Colombo,Pumpkins,207900
11/12/24,Colombo,Spinach,254700
11/12/24,Kandy,Carrots,296400
11/12/24,Kandy,Beans,100200
11/12/24,Kandy,Cabbage,66600
11/12/24,Kandy,Tomatoes,152400
11/12/24,Kandy,Potatoes,211800
11/12/24,Kandy,Brinjals,101400
11/12/24,Kandy,Pumpkins,237000
11/12/24,Kandy,Spinach,73200
11/12/24,Batticaloa,Carrots,112250
11/12/24,Batticaloa,Beans,50750
11/12/24,Batticaloa,Cabbage,82500
11/12/24,Batticaloa,Tomatoes,55500
11/12/24,Batticaloa,Potatoes,37250
11/12/24,Batticaloa,Brinjals,80250
11/12/24,Batticaloa,Pumpkins,101500
11/12/24,Batticaloa,Spinach,16250
11/12/24,Jaffna,Carrots,105000
11/12/24,Jaffna,Beans,83250
11/12/24,Jaffna,Cabbage,44750
11/12/24,Jaffna,Tomatoes,69500
11/12/24,Jaffna,Potatoes,15250
11/12/24,Jaffna,Brinjals,95250
11/12/24,Jaffna,Pumpkins,61000
11/12/24,Jaffna,Spinach,56500
11/13/24,Colombo,Carrots,421200
11/13/24,Colombo,Beans,76500
11/13/24,Colombo,Cabbage,203400
11/13/24,Colombo,Tomatoes,193500
11/13/24,Colombo,Potatoes,165600
11/13/24,Colombo,Brinjals,84600
11/13/24,Colombo,Pumpkins,336600
11/13/24,Colombo,Spinach,91800
11/13/24,Kandy,Carrots,257400
11/13/24,Kandy,Beans,202200
11/13/24,Kandy,Cabbage,87600
11/13/24,Kandy,Tomatoes,31200
11/13/24,Kandy,Potatoes,170400
11/13/24,Kandy,Brinjals,252000
11/13/24,Kandy,Pumpkins,53400
11/13/24,Kandy,Spinach,87600
11/13/24,Batticaloa,Carrots,57000
11/13/24,Batticaloa,Beans,81500
11/13/24,Batticaloa,Cabbage,73500
11/13/24,Batticaloa,Tomatoes,71250
11/13/24,Batticaloa,Potatoes,37500
11/13/24,Batticaloa,Brinjals,61500
11/13/24,Batticaloa,Pumpkins,121000
11/13/24,Batticaloa,Spinach,99250
11/13/24,Jaffna,Carrots,120250
11/13/24,Jaffna,Beans,41500
11/13/24,Jaffna,Cabbage,81250
11/13/24,Jaffna,Tomatoes,102000
11/13/24,Jaffna,Potatoes,18000
11/13/24,Jaffna,Brinjals,33750
11/13/24,Jaffna,Pumpkins,21750
11/13/24,Jaffna,Spinach,60750
11/14/24,Colombo,Carrots,200700
11/14/24,Colombo,Beans,334800
11/14/24,Colombo,Cabbage,54900
11/14/24,Colombo,Tomatoes,359100
11/14/24,Colombo,Potatoes,122400
11/14/24,Colombo,Brinjals,242100
11/14/24,Colombo,Pumpkins,105300
11/14/24,Colombo,Spinach,327600
11/14/24,Kandy,Carrots,197400
11/14/24,Kandy,Beans,129000
11/14/24,Kandy,Cabbage,72000
11/14/24,Kandy,Tomatoes,81000
11/14/24,Kandy,Potatoes,267600
11/14/24,Kandy,Brinjals,36000
11/14/24,Kandy,Pumpkins,224400
11/14/24,Kandy,Spinach,62400
11/14/24,Batticaloa,Carrots,35000
11/14/24,Batticaloa,Beans,92000
11/14/24,Batticaloa,Cabbage,115500
11/14/24,Batticaloa,Tomatoes,100500
11/14/24,Batticaloa,Potatoes,74500
11/14/24,Batticaloa,Brinjals,82250
11/14/24,Batticaloa,Pumpkins,100500
11/14/24,Batticaloa,Spinach,19250
11/14/24,Jaffna,Carrots,89000
11/14/24,Jaffna,Beans,35250
11/14/24,Jaffna,Cabbage,36750
11/14/24,Jaffna,Tomatoes,64750
11/14/24,Jaffna,Potatoes,23000
11/14/24,Jaffna,Brinjals,61500
11/14/24,Jaffna,Pumpkins,109500
11/14/24,Jaffna,Spinach,25000
11/15/24,Colombo,Carrots,234900
11/15/24,Colombo,Beans,376200
11/15/24,Colombo,Cabbage,53100
11/15/24,Colombo,Tomatoes,249300
11/15/24,Colombo,Potatoes,433800
11/15/24,Colombo,Brinjals,438300
11/15/24,Colombo,Pumpkins,336600
11/15/24,Colombo,Spinach,311400
11/15/24,Kandy,Carrots,67200
11/15/24,Kandy,Beans,103800
11/15/24,Kandy,Cabbage,204600
11/15/24,Kandy,Tomatoes,78600
11/15/24,Kandy,Potatoes,159600
11/15/24,Kandy,Brinjals,56400
11/15/24,Kandy,Pumpkins,263400
11/15/24,Kandy,Spinach,51000
11/15/24,Batticaloa,Carrots,116500
11/15/24,Batticaloa,Beans,106500
11/15/24,Batticaloa,Cabbage,36250
11/15/24,Batticaloa,Tomatoes,91750
11/15/24,Batticaloa,Potatoes,96500
11/15/24,Batticaloa,Brinjals,83750
11/15/24,Batticaloa,Pumpkins,93250
11/15/24,Batticaloa,Spinach,91250
11/15/24,Jaffna,Carrots,78500
11/15/24,Jaffna,Beans,43500
11/15/24,Jaffna,Cabbage,74000
11/15/24,Jaffna,Tomatoes,68000
11/15/24,Jaffna,Potatoes,100750
11/15/24,Jaffna,Brinjals,38000
11/15/24,Jaffna,Pumpkins,20750
11/15/24,Jaffna,Spinach,21750
11/16/24,Colombo,Carrots,164700
11/16/24,Colombo,Beans,48600
11/16/24,Colombo,Cabbage,392400
11/16/24,Colombo,Tomatoes,325800
11/16/24,Colombo,Potatoes,106200
11/16/24,Colombo,Brinjals,251100
11/16/24,Colombo,Pumpkins,157500
11/16/24,Colombo,Spinach,188100
11/16/24,Kandy,Carrots,287400
11/16/24,Kandy,Beans,131400
11/16/24,Kandy,Cabbage,258000
11/16/24,Kandy,Tomatoes,300000
11/16/24,Kandy,Potatoes,37200
11/16/24,Kandy,Brinjals,68400
11/16/24,Kandy,Pumpkins,30600
11/16/24,Kandy,Spinach,83400
11/16/24,Batticaloa,Carrots,35500
11/16/24,Batticaloa,Beans,51000
11/16/24,Batticaloa,Cabbage,105000
11/16/24,Batticaloa,Tomatoes,111500
11/16/24,Batticaloa,Potatoes,94250
11/16/24,Batticaloa,Brinjals,86250
11/16/24,Batticaloa,Pumpkins,86000
11/16/24,Batticaloa,Spinach,63250
11/16/24,Jaffna,Carrots,17000
11/16/24,Jaffna,Beans,113000
11/16/24,Jaffna,Cabbage,122500
11/16/24,Jaffna,Tomatoes,40000
11/16/24,Jaffna,Potatoes,27500
11/16/24,Jaffna,Brinjals,51250
11/16/24,Jaffna,Pumpkins,39000
11/16/24,Jaffna,Spinach,103000
11/17/24,Colombo,Carrots,341100
11/17/24,Colombo,Beans,352800
11/17/24,Colombo,Cabbage,143100
11/17/24,Colombo,Tomatoes,412200
11/17/24,Colombo,Potatoes,260100
11/17/24,Colombo,Brinjals,208800
11/17/24,Colombo,Pumpkins,424800
11/17/24,Colombo,Spinach,86400
11/17/24,Kandy,Carrots,192000
11/17/24,Kandy,Beans,270000
11/17/24,Kandy,Cabbage,260400
11/17/24,Kandy,Tomatoes,60000
11/17/24,Kandy,Potatoes,76800
11/17/24,Kandy,Brinjals,207600
11/17/24,Kandy,Pumpkins,124200
11/17/24,Kandy,Spinach,118200
11/17/24,Batticaloa,Carrots,71000
11/17/24,Batticaloa,Beans,64000
11/17/24,Batticaloa,Cabbage,70250
11/17/24,Batticaloa,Tomatoes,15000
11/17/24,Batticaloa,Potatoes,29000
11/17/24,Batticaloa,Brinjals,62500
11/17/24,Batticaloa,Pumpkins,58750
11/17/24,Batticaloa,Spinach,102250
11/17/24,Jaffna,Carrots,68000
11/17/24,Jaffna,Beans,59500
11/17/24,Jaffna,Cabbage,77500
11/17/24,Jaffna,Tomatoes,86500
11/17/24,Jaffna,Potatoes,13500
11/17/24,Jaffna,Brinjals,40750
11/17/24,Jaffna,Pumpkins,75250
11/17/24,Jaffna,Spinach,25000
11/18/24,Colombo,Carrots,180900
11/18/24,Colombo,Beans,99900
11/18/24,Colombo,Cabbage,425700
11/18/24,Colombo,Tomatoes,330300
11/18/24,Colombo,Potatoes,430200
11/18/24,Colombo,Brinjals,149400
11/18/24,Colombo,Pumpkins,214200
11/18/24,Colombo,Spinach,435600
11/18/24,Kandy,Carrots,83400
11/18/24,Kandy,Beans,63600
11/18/24,Kandy,Cabbage,58800
11/18/24,Kandy,Tomatoes,184200
11/18/24,Kandy,Potatoes,68400
11/18/24,Kandy,Brinjals,59400
11/18/24,Kandy,Pumpkins,34800
11/18/24,Kandy,Spinach,207000
11/18/24,Batticaloa,Carrots,74750
11/18/24,Batticaloa,Beans,91000
11/18/24,Batticaloa,Cabbage,21500
11/18/24,Batticaloa,Tomatoes,54500
11/18/24,Batticaloa,Potatoes,48500
11/18/24,Batticaloa,Brinjals,105000
11/18/24,Batticaloa,Pumpkins,24250
11/18/24,Batticaloa,Spinach,44250
11/18/24,Jaffna,Carrots,52750
11/18/24,Jaffna,Beans,23250
11/18/24,Jaffna,Cabbage,80000
11/18/24,Jaffna,Tomatoes,47750
11/18/24,Jaffna,Potatoes,124000
11/18/24,Jaffna,Brinjals,109000
11/18/24,Jaffna,Pumpkins,106250
11/18/24,Jaffna,Spinach,37500
11/19/24,Colombo,Carrots,302400
11/19/24,Colombo,Beans,66600
11/19/24,Colombo,Cabbage,61200
11/19/24,Colombo,Tomatoes,416700
11/19/24,Colombo,Potatoes,72000
11/19/24,Colombo,Brinjals,156600
11/19/24,Colombo,Pumpkins,203400
11/19/24,Colombo,Spinach,256500
11/19/24,Kandy,Carrots,171000
11/19/24,Kandy,Beans,70200
11/19/24,Kandy,Cabbage,271200
11/19/24,Kandy,Tomatoes,141600
11/19/24,Kandy,Potatoes,30000
11/19/24,Kandy,Brinjals,170400
11/19/24,Kandy,Pumpkins,256800
11/19/24,Kandy,Spinach,97200
11/19/24,Batticaloa,Carrots,83500
11/19/24,Batticaloa,Beans,20500
11/19/24,Batticaloa,Cabbage,116750
11/19/24,Batticaloa,Tomatoes,116500
11/19/24,Batticaloa,Potatoes,110250
11/19/24,Batticaloa,Brinjals,94250
11/19/24,Batticaloa,Pumpkins,91750
11/19/24,Batticaloa,Spinach,19500
11/19/24,Jaffna,Carrots,111250
11/19/24,Jaffna,Beans,84500
11/19/24,Jaffna,Cabbage,110250
11/19/24,Jaffna,Tomatoes,103000
11/19/24,Jaffna,Potatoes,45500
11/19/24,Jaffna,Brinjals,45000
11/19/24,Jaffna,Pumpkins,112500
11/19/24,Jaffna,Spinach,68000
11/20/24,Colombo,Carrots,434700
11/20/24,Colombo,Beans,89100
11/20/24,Colombo,Cabbage,51300
11/20/24,Colombo,Tomatoes,303300
11/20/24,Colombo,Potatoes,239400
11/20/24,Colombo,Brinjals,214200
11/20/24,Colombo,Pumpkins,331200
11/20/24,Colombo,Spinach,441900
11/20/24,Kandy,Carrots,183600
11/20/24,Kandy,Beans,227400
11/20/24,Kandy,Cabbage,74400
11/20/24,Kandy,Tomatoes,280200
11/20/24,Kandy,Potatoes,259800
11/20/24,Kandy,Brinjals,34800
11/20/24,Kandy,Pumpkins,294600
11/20/24,Kandy,Spinach,171600
11/20/24,Batticaloa,Carrots,124250
11/20/24,Batticaloa,Beans,77750
11/20/24,Batticaloa,Cabbage,78250
11/20/24,Batticaloa,Tomatoes,44250
11/20/24,Batticaloa,Potatoes,53750
11/20/24,Batticaloa,Brinjals,120500
11/20/24,Batticaloa,Pumpkins,42750
11/20/24,Batticaloa,Spinach,93750
11/20/24,Jaffna,Carrots,16750
11/20/24,Jaffna,Beans,27500
11/20/24,Jaffna,Cabbage,25000
11/20/24,Jaffna,Tomatoes,124250
11/20/24,Jaffna,Potatoes,40500
11/20/24,Jaffna,Brinjals,17750
11/20/24,Jaffna,Pumpkins,124750
11/20/24,Jaffna,Spinach,119000
11/21/24,Colombo,Carrots,154800
11/21/24,Colombo,Beans,226800
11/21/24,Colombo,Cabbage,442800
11/21/24,Colombo,Tomatoes,115200
11/21/24,Colombo,Potatoes,397800
11/21/24,Colombo,Brinjals,434700
11/21/24,Colombo,Pumpkins,248400
11/21/24,Colombo,Spinach,120600
11/21/24,Kandy,Carrots,210000
11/21/24,Kandy,Beans,243000
11/21/24,Kandy,Cabbage,155400
11/21/24,Kandy,Tomatoes,201000
11/21/24,Kandy,Potatoes,279000
11/21/24,Kandy,Brinjals,153600
11/21/24,Kandy,Pumpkins,262200
11/21/24,Kandy,Spinach,209400
11/21/24,Batticaloa,Carrots,88250
11/21/24,Batticaloa,Beans,74250
11/21/24,Batticaloa,Cabbage,82000
11/21/24,Batticaloa,Tomatoes,50750
11/21/24,Batticaloa,Potatoes,116750
11/21/24,Batticaloa,Brinjals,85250
11/21/24,Batticaloa,Pumpkins,86000
11/21/24,Batticaloa,Spinach,64500
11/21/24,Jaffna,Carrots,82250
11/21/24,Jaffna,Beans,14750
11/21/24,Jaffna,Cabbage,100750
11/21/24,Jaffna,Tomatoes,16250
11/21/24,Jaffna,Potatoes,46750
11/21/24,Jaffna,Brinjals,27500
11/21/24,Jaffna,Pumpkins,97250
11/21/24,Jaffna,Spinach,117000
11/22/24,Colombo,Carrots,100800
11/22/24,Colombo,Beans,291600
11/22/24,Colombo,Cabbage,99000
11/22/24,Colombo,Tomatoes,411300
11/22/24,Colombo,Potatoes,153900
11/22/24,Colombo,Brinjals,238500
11/22/24,Colombo,Pumpkins,109800
11/22/24,Colombo,Spinach,434700
11/22/24,Kandy,Carrots,135600
11/22/24,Kandy,Beans,180000
11/22/24,Kandy,Cabbage,261600
11/22/24,Kandy,Tomatoes,116400
11/22/24,Kandy,Potatoes,285600
11/22/24,Kandy,Brinjals,139200
11/22/24,Kandy,Pumpkins,235200
11/22/24,Kandy,Spinach,75600
11/22/24,Batticaloa,Carrots,40000
11/22/24,Batticaloa,Beans,61000
11/22/24,Batticaloa,Cabbage,84750
11/22/24,Batticaloa,Tomatoes,107250
11/22/24,Batticaloa,Potatoes,72750
11/22/24,Batticaloa,Brinjals,106250
11/22/24,Batticaloa,Pumpkins,112250
11/22/24,Batticaloa,Spinach,57250
11/22/24,Jaffna,Carrots,86500
11/22/24,Jaffna,Beans,106000
11/22/24,Jaffna,Cabbage,94000
11/22/24,Jaffna,Tomatoes,52250
11/22/24,Jaffna,Potatoes,77750
11/22/24,Jaffna,Brinjals,22250
11/22/24,Jaffna,Pumpkins,122500
11/22/24,Jaffna,Spinach,40750
11/23/24,Colombo,Carrots,415800
11/23/24,Colombo,Beans,157500
